demand_elec.fix,demand_heat.fix,elec_net_dyn.emission_factor,elec_net_dyn.variable_costs,t_wp_A_W70.eff_out_1,t_wp_A_W70.max,pv.fix
205.2105762,476.0232717,0.216,0.15,2.862,0.415642655,0.086011989
178.0754858,440.5659116,0.229,0.15,2.856,0.41394774,0.063666993
185.8159844,429.0221813,0.239,0.15,2.838,0.408862994,0.0515335
185.9564773,409.7373576,0.241,0.15,2.772,0.390218927,0.03835312
161.8163052,397.0346017,0.254,0.15,2.748,0.383439266,0.032534784
130.8975729,391.4316071,0.257,0.15,2.706,0.371574859,0.011167751
133.3555956,398.2258616,0.264,0.15,2.7,0.369879944,0
139.2351702,428.6481663,0.28,0.15,2.612,0.337252825,0
137.0885014,505.4081348,0.292,0.15,2.584,0.326871469,0
117.1961384,602.3754251,0.321,0.15,2.44,0.298022599,0
87.28904736,706.5448363,0.333,0.15,2.17,0.308350989,0
62.69139023,756.5662297,0.333,0.15,1.93,0.31753178,0
57.89428523,804.885202,0.347,0.15,1.72,0.325564972,0
56.09457372,841.1678996,0.347,0.15,1.54,0.332450565,0
55.99821538,866.1949012,0.34,0.15,1.51,0.333598164,0
57.51640842,876.427433,0.339,0.15,1.6,0.330155367,0
66.01869178,893.7628117,0.341,0.15,1.51,0.333598164,0
87.41977086,924.9561101,0.321,0.15,1.24,0.343926554,0.034064638
137.055129,948.3075861,0.298,0.15,1.39,0.338188559,0.154993339
229.9188989,934.4377859,0.27,0.15,1.72,0.325564972,0.326673512
272.8730751,922.2476551,0.255,0.15,2.11,0.310646186,0.394481392
266.5610499,881.1811115,0.25,0.15,2.26,0.304908192,0.333509098
271.7999341,813.738322,0.248,0.15,2.41,0.299170198,0.367947772
244.3985099,751.0838583,0.25,0.15,2.508,0.298693503,0.379314706
202.902327,719.0995032,0.26,0.15,2.52,0.303142655,0.422563204
189.7024195,713.5501026,0.266,0.15,2.536,0.309074859,0.420260485
216.827386,721.0337001,0.275,0.15,2.552,0.315007062,0.402307296
215.5814252,618.5956973,0.284,0.15,2.536,0.309074859,0.312467597
188.2966902,569.6924188,0.281,0.15,2.524,0.304625706,0.177811134
158.9429528,555.847586,0.272,0.15,2.32,0.302612994,0.050364002
143.2744661,595.5844582,0.269,0.15,1.66,0.327860169,0
134.2542242,657.0754779,0.286,0.15,1.6,0.330155367,0
126.8755881,741.5470954,0.316,0.15,1.42,0.33704096,0
108.8136963,838.6270098,0.338,0.15,1.12,0.348516949,0
86.732823,926.2484986,0.345,0.15,1,0.353107345,0
66.96851132,989.3547565,0.356,0.15,1,0.353107345,0
59.56095716,1029.441543,0.361,0.15,1,0.353107345,0
56.27598603,1060.441439,0.362,0.15,1,0.353107345,0
56.23207025,1083.995623,0.356,0.15,1,0.353107345,0
57.84834581,1094.860039,0.34,0.15,1,0.353107345,0
63.78259683,1099.811113,0.335,0.15,1,0.353107345,0
81.83304568,1088.131052,0.32,0.15,1.15,0.34736935,0.077481803
101.0831815,1043.975293,0.283,0.15,2.02,0.314088983,0.242797648
125.337941,961.1580959,0.264,0.15,2.54,0.31055791,0.403991851
141.2620595,890.0851415,0.257,0.15,2.588,0.32835452,0.476171348
132.6125382,807.6428782,0.24,0.15,2.616,0.338735876,0.400685231
137.7884243,719.442541,0.228,0.15,2.612,0.337252825,0.245210596
118.413018,650.6341314,0.21,0.15,2.632,0.344668079,0.169128878
97.93291006,622.3395705,0.202,0.15,2.624,0.341701977,0.231083441
92.76816729,619.7911244,0.202,0.15,2.668,0.358015537,0.401978744
109.270401,630.122366,0.209,0.15,2.652,0.352083333,0.451634109
124.5317691,526.7243018,0.213,0.15,2.664,0.356532486,0.376300396
131.7852881,474.7979078,0.238,0.15,2.624,0.341701977,0.220804609
135.5750491,458.7639247,0.259,0.15,2.576,0.323905367,0.066802868
133.6652026,493.7057887,0.258,0.15,2.5,0.295727401,0
129.8237739,553.4292027,0.258,0.15,2.23,0.306055791,0
125.8095503,628.6669884,0.249,0.15,2.23,0.306055791,0
109.5094198,708.737839,0.25,0.15,2.29,0.303760593,0
86.04340977,775.6652346,0.242,0.15,2.32,0.302612994,0
61.96883051,822.1970246,0.238,0.15,2.05,0.312941384,0
51.81381384,850.6653032,0.233,0.15,1.93,0.31753178,0
47.97235944,866.9277415,0.24,0.15,2.05,0.312941384,0
48.78921469,872.6912752,0.244,0.15,2.11,0.310646186,0
50.1099442,864.6110003,0.247,0.15,2.11,0.310646186,0
54.05723871,848.0807892,0.243,0.15,2.23,0.306055791,0
67.61057416,858.3143583,0.238,0.15,2.504,0.297210452,0.064390145
86.19571513,860.5581126,0.214,0.15,2.54,0.31055791,0.16569037
106.3038759,891.6540484,0.19,0.15,2.56,0.317973164,0.197580174
117.2293897,826.8469882,0.179,0.15,2.576,0.323905367,0.142300612
126.4178313,792.3368202,0.17,0.15,2.592,0.329837571,0.097617732
118.4936581,737.6648151,0.165,0.15,2.64,0.347634181,0.092256808
99.73094441,705.2248056,0.168,0.15,2.664,0.356532486,0.137560176
97.87106104,687.2715488,0.175,0.15,2.64,0.347634181,0.13434251
99.78369115,663.709268,0.18,0.15,2.668,0.358015537,0.090289471
102.1933223,647.5577384,0.197,0.15,2.644,0.349117232,0.077241046
103.6750009,615.5372221,0.205,0.15,2.68,0.362464689,0.093914071
104.8244119,620.2407302,0.244,0.15,2.604,0.334286723,0.085027976
124.9282887,592.7801699,0.254,0.15,2.572,0.322422316,0.030094184
112.4819562,588.5738828,0.267,0.15,2.54,0.31055791,0
110.078299,632.8523554,0.269,0.15,2.528,0.306108757,0
114.098293,718.0201175,0.279,0.15,2.52,0.303142655,0
102.0023881,739.0933359,0.303,0.15,2.516,0.301659605,0
79.06411919,771.0280015,0.319,0.15,2.516,0.301659605,0
64.5483366,799.6202541,0.333,0.15,2.508,0.298693503,0
56.8717759,823.8112047,0.341,0.15,2.504,0.297210452,0
50.98313951,839.1447083,0.344,0.15,2.47,0.296875,0
50.69835793,853.517691,0.347,0.15,2.47,0.296875,0
59.04534829,871.8888444,0.345,0.15,2.47,0.296875,0
68.77494602,896.8275676,0.342,0.15,2.44,0.298022599,0
85.20788367,870.1716176,0.338,0.15,2.516,0.301659605,0.028603549
119.1939555,844.1907072,0.31,0.15,2.556,0.316490113,0.085759909
209.4256948,812.2749108,0.265,0.15,2.584,0.326871469,0.176816644
257.8902064,764.339674,0.24,0.15,2.616,0.338735876,0.199726783
259.3314281,719.6519078,0.231,0.15,2.644,0.349117232,0.275862286
254.446318,677.6124878,0.223,0.15,2.664,0.356532486,0.355845573
242.2012988,629.5872029,0.201,0.15,2.676,0.360981638,0.316933122
205.2105762,574.1722327,0.211,0.15,2.668,0.358015537,0.263784666
178.0754858,523.4766996,0.217,0.15,2.656,0.353566384,0.21585762
185.8159844,503.8858274,0.232,0.15,2.636,0.34615113,0.123082728
185.9564773,479.1496216,0.243,0.15,2.636,0.34615113,0.082233896
161.8163052,465.8473989,0.27,0.15,2.628,0.343185028,0.03746111
130.8975729,471.4966531,0.272,0.15,2.596,0.331320621,0.012379163
133.3555956,497.0696642,0.243,0.15,2.524,0.304625706,0
139.2351702,537.5352204,0.24,0.15,2.5,0.295727401,0
137.1107884,609.2906958,0.248,0.15,2.5,0.295727401,0
117.5033898,684.4528912,0.24,0.15,2.41,0.299170198,0
88.83281855,761.0658066,0.185,0.15,2.504,0.297210452,0
66.7055842,786.0158341,0.171,0.15,2.47,0.296875,0
62.75491995,816.9158351,0.162,0.15,2.32,0.302612994,0
59.75002571,851.4380622,0.154,0.15,1.78,0.323269774,0
60.72880332,887.4290042,0.149,0.15,1.57,0.331302966,0
62.44976347,910.321234,0.151,0.15,1.42,0.33704096,0
72.22074167,923.1564368,0.148,0.15,1.42,0.33704096,0.00074229
82.63584325,927.5190005,0.147,0.15,1.75,0.324417373,0.074610512
114.2112349,912.1869307,0.153,0.15,2.32,0.302612994,0.219173678
190.7304793,847.5935755,0.144,0.15,2.552,0.315007062,0.364510691
233.478574,772.7628047,0.135,0.15,2.608,0.335769774,0.490202132
246.6811681,706.5228909,0.116,0.15,2.656,0.353566384,0.587982736
258.6051762,639.8212246,0.116,0.15,2.692,0.366913842,0.643871418
243.5492846,586.0397272,0.114,0.15,2.696,0.368396893,0.651513125
215.1873599,509.6312901,0.101,0.15,2.7,0.369879944,0.611417127
193.2657266,450.4347403,0.1,0.15,2.696,0.368396893,0.440801245
199.0426694,423.0051881,0.117,0.15,2.7,0.369879944,0.270463194
177.1462619,392.229802,0.131,0.15,2.652,0.352083333,0.257636464
147.2138404,384.5029804,0.151,0.15,2.608,0.335769774,0.187893163
138.0822059,396.6034295,0.145,0.15,2.556,0.316490113,0.062552606
144.7359802,459.01056,0.146,0.15,2.14,0.309498588,0.000742535
137.3284061,525.0299097,0.144,0.15,1.9,0.318679379,0
122.8809913,618.2692796,0.145,0.15,1.39,0.338188559,0
110.694163,723.6507909,0.138,0.15,1,0.353107345,0
91.35075309,822.274134,0.131,0.15,1,0.353107345,0
71.65352918,894.0303423,0.106,0.15,1,0.353107345,0
59.81294407,943.1790233,0.107,0.15,1,0.353107345,0
56.51660018,977.1862144,0.098,0.15,1,0.353107345,0
55.99821538,998.0152016,0.09,0.15,1,0.353107345,0
57.51640842,1006.556948,0.101,0.15,1,0.353107345,0
66.01869178,1013.357455,0.127,0.15,1,0.353107345,0.000788131
87.41977086,1006.562083,0.165,0.15,1.24,0.343926554,0.078700932
137.055129,971.8523098,0.161,0.15,2.17,0.308350989,0.218353243
229.9188989,900.7914897,0.148,0.15,2.516,0.301659605,0.375548387
272.8730751,842.2587284,0.14,0.15,2.556,0.316490113,0.504915689
266.5610499,763.4427449,0.13,0.15,2.584,0.326871469,0.597756634
271.7999341,663.2520458,0.128,0.15,2.62,0.340218927,0.60490939
244.3985099,576.4651169,0.131,0.15,2.636,0.34615113,0.511667263
202.902327,535.4754743,0.138,0.15,2.628,0.343185028,0.384474504
189.7024195,537.2741507,0.157,0.15,2.644,0.349117232,0.282493196
216.827386,566.8991151,0.185,0.15,2.62,0.340218927,0.169417294
215.5814252,485.2695605,0.217,0.15,2.608,0.335769774,0.125344017
188.2966902,444.1010899,0.255,0.15,2.58,0.325388418,0.095205207
158.9429528,430.3992821,0.262,0.15,2.54,0.31055791,0.05321117
143.2744661,458.6346054,0.267,0.15,2.504,0.297210452,0.000741832
134.2542242,510.9742333,0.272,0.15,2.17,0.308350989,0
126.7888847,588.4140736,0.284,0.15,2.05,0.312941384,0
108.9235947,676.3671382,0.302,0.15,2.02,0.314088983,0
86.9960884,753.5806662,0.3,0.15,1.93,0.31753178,0
66.65169973,807.3769708,0.313,0.15,1.75,0.324417373,0
57.8552091,841.7125988,0.326,0.15,1.75,0.324417373,0
50.96592597,870.1362804,0.328,0.15,1.63,0.329007768,0
50.69835793,902.4563255,0.319,0.15,1.42,0.33704096,0
59.04534829,937.6323113,0.32,0.15,1.33,0.340483757,0
68.77494602,972.5737249,0.329,0.15,1.42,0.33704096,0.001007497
85.20788367,946.9637609,0.32,0.15,1.75,0.324417373,0.053576295
119.1939555,917.5685858,0.311,0.15,1.99,0.315236582,0.101373233
209.4256948,880.338896,0.288,0.15,2.41,0.299170198,0.155288289
257.8902064,828.7065334,0.27,0.15,2.528,0.306108757,0.200698103
259.3314281,782.1966352,0.253,0.15,2.544,0.31204096,0.195785004
254.446318,730.5639745,0.247,0.15,2.608,0.335769774,0.296456803
242.2012988,654.6336122,0.242,0.15,2.724,0.376659605,0.536281456
205.2105762,557.9947781,0.246,0.15,2.784,0.393608757,0.612701149
178.0754858,463.5063423,0.251,0.15,2.814,0.402083333,0.531310332
185.8159844,407.4230567,0.275,0.15,2.826,0.405473164,0.358339001
185.9564773,366.9337484,0.283,0.15,2.802,0.398693503,0.177769493
161.8163052,340.7503941,0.278,0.15,2.766,0.388524011,0.147156401
130.8975729,330.0972471,0.284,0.15,2.724,0.376659605,0.051706538
133.3555956,344.1227797,0.289,0.15,2.656,0.353566384,0
139.2351702,382.1593286,0.299,0.15,2.608,0.335769774,0
137.001798,460.6942861,0.311,0.15,2.592,0.329837571,0
117.3133389,546.9771362,0.33,0.15,2.56,0.317973164,0
87.57429299,632.7505191,0.363,0.15,2.552,0.315007062,0
62.67240467,659.6397088,0.396,0.15,2.56,0.317973164,0
56.68194922,687.6835303,0.406,0.15,2.556,0.316490113,0
50.78255461,712.5492915,0.407,0.15,2.532,0.307591808,0
50.69835793,747.0741249,0.408,0.15,2.26,0.304908192,0
59.04534829,782.0128026,0.387,0.15,2.44,0.298022599,0
68.77494602,820.3204813,0.363,0.15,2.32,0.302612994,0.001472968
85.20788367,805.2338353,0.338,0.15,2.38,0.300317797,0.019102792
119.1939555,789.1741192,0.301,0.15,2.532,0.307591808,0.058893139
209.4256948,760.0174408,0.269,0.15,2.584,0.326871469,0.199630826
257.8902064,718.1742757,0.256,0.15,2.644,0.349117232,0.283250425
259.3314281,697.4199828,0.252,0.15,2.644,0.349117232,0.193120512
254.446318,701.4093989,0.248,0.15,2.604,0.334286723,0.090950532
242.2012988,708.4172389,0.243,0.15,2.6,0.332803672,0.09065653
205.2105762,701.3190198,0.253,0.15,2.576,0.323905367,0.09010456
178.0754858,685.3335942,0.263,0.15,2.572,0.322422316,0.064305347
185.8159844,689.1262927,0.281,0.15,2.52,0.303142655,0.055201191
185.9564773,675.7435765,0.289,0.15,2.52,0.303142655,0.050276543
161.8163052,659.0569307,0.28,0.15,2.512,0.300176554,0.033326501
130.8975729,648.2054906,0.279,0.15,2.508,0.298693503,0.011663172
133.3555956,650.1952054,0.283,0.15,2.23,0.306055791,0
139.2351702,666.262373,0.292,0.15,2.26,0.304908192,0
137.1107884,719.716454,0.309,0.15,2.23,0.306055791,0
117.5106919,784.6915555,0.335,0.15,2.14,0.309498588,0
88.85479879,860.2655599,0.372,0.15,2.05,0.312941384,0
67.00341023,888.0368594,0.393,0.15,1.93,0.31753178,0
63.24833199,918.5460983,0.402,0.15,1.69,0.326712571,0
59.74806667,943.3322158,0.397,0.15,1.72,0.325564972,0
60.9626582,970.5071096,0.394,0.15,1.3,0.341631356,0
62.78170086,986.9513221,0.38,0.15,1.3,0.341631356,0
69.98464673,996.3087405,0.355,0.15,1.18,0.346221751,0.003702777
77.04911807,993.8009665,0.335,0.15,1.57,0.331302966,0.093339617
78.23928741,969.9468704,0.294,0.15,2.14,0.309498588,0.247091186
86.14952147,896.7144942,0.265,0.15,2.532,0.307591808,0.399378988
101.8675584,820.7414513,0.253,0.15,2.564,0.319456215,0.477552363
112.7326565,764.0221387,0.253,0.15,2.612,0.337252825,0.396806618
124.5936663,717.8888701,0.251,0.15,2.62,0.340218927,0.275925699
117.5637926,688.1112686,0.243,0.15,2.636,0.34615113,0.160596793
110.2179429,636.5826139,0.242,0.15,2.644,0.349117232,0.233096896
96.33147436,595.3933438,0.242,0.15,2.648,0.350600282,0.258645934
91.48568438,577.2104102,0.255,0.15,2.652,0.352083333,0.272290435
86.09660578,552.0753989,0.28,0.15,2.604,0.334286723,0.180333391
90.70243831,540.9343947,0.283,0.15,2.56,0.317973164,0.059894571
114.7143023,542.2095187,0.292,0.15,2.54,0.31055791,0.061455344
135.1267167,576.2578259,0.294,0.15,2.508,0.298693503,0.00074165
132.8979558,606.1115535,0.307,0.15,2.47,0.296875,0
121.8149534,653.9103437,0.329,0.15,2.38,0.300317797,0
111.3971886,712.8362342,0.363,0.15,2.38,0.300317797,0
90.68332009,768.947446,0.371,0.15,2.41,0.299170198,0
66.9516744,802.9872717,0.376,0.15,2.35,0.301465395,0
52.55921279,819.0947773,0.382,0.15,2.504,0.297210452,0
48.21101454,826.4081093,0.382,0.15,2.512,0.300176554,0
48.78921469,827.4689949,0.38,0.15,2.504,0.297210452,0
50.1099442,819.4200584,0.381,0.15,2.512,0.300176554,0
54.05723871,810.318303,0.38,0.15,2.44,0.298022599,0
67.61057416,831.6865403,0.375,0.15,2.5,0.295727401,0.050684468
86.19571513,844.2730077,0.325,0.15,2.532,0.307591808,0.12579463
106.3038759,884.3317748,0.275,0.15,2.528,0.306108757,0.110655667
117.2293897,815.8370701,0.254,0.15,2.572,0.322422316,0.144404748
126.4178313,764.9002416,0.24,0.15,2.604,0.334286723,0.232345793
118.4936581,689.941729,0.246,0.15,2.656,0.353566384,0.354986225
99.73094441,641.2503485,0.24,0.15,2.66,0.355049435,0.312001139
97.87106104,606.8801826,0.242,0.15,2.656,0.353566384,0.35938505
99.78369115,563.334191,0.259,0.15,2.692,0.366913842,0.423881402
102.1933223,525.710133,0.272,0.15,2.692,0.366913842,0.409245634
103.6750009,482.8287892,0.279,0.15,2.7,0.369879944,0.332688423
104.8244119,484.1977857,0.299,0.15,2.664,0.356532486,0.158113643
124.9282887,461.5488447,0.306,0.15,2.604,0.334286723,0.058711654
112.4819562,479.3922395,0.302,0.15,2.512,0.300176554,0
110.078299,554.1816904,0.307,0.15,2.11,0.310646186,0
114.098293,664.6262018,0.317,0.15,2.41,0.299170198,0
102.0023881,708.1251784,0.318,0.15,1.99,0.315236582,0
79.06411919,756.5310471,0.324,0.15,2.17,0.308350989,0
64.5483366,802.8902194,0.323,0.15,2.05,0.312941384,0
56.8717759,849.9275208,0.299,0.15,1.45,0.335893362,0
50.98313951,885.0203132,0.252,0.15,1.66,0.327860169,0
50.69835793,918.8440988,0.225,0.15,1.39,0.338188559,0
59.04534829,953.6617537,0.223,0.15,1.3,0.341631356,0
68.77494602,987.472582,0.211,0.15,1.39,0.338188559,0.002152197
85.20788367,958.3479995,0.198,0.15,1.81,0.322122175,0.052464182
119.1939555,926.6541258,0.193,0.15,2.05,0.312941384,0.143909806
209.4256948,883.0471348,0.173,0.15,2.26,0.304908192,0.175547042
257.8902064,818.2485297,0.152,0.15,2.548,0.313524011,0.206168072
259.3314281,753.0419189,0.146,0.15,2.612,0.337252825,0.309806109
254.446318,694.1418886,0.142,0.15,2.664,0.356532486,0.285091296
242.2012988,639.1625927,0.14,0.15,2.696,0.368396893,0.202235099
205.2105762,587.6327146,0.108,0.15,2.688,0.365430791,0.170194504
178.0754858,549.1438666,0.109,0.15,2.668,0.358015537,0.115460516
185.8159844,542.3206862,0.11,0.15,2.64,0.347634181,0.07660875
185.9564773,524.1864188,0.109,0.15,2.656,0.353566384,0.075597551
161.8163052,505.4462452,0.14,0.15,2.648,0.350600282,0.045344823
130.8975729,491.2859497,0.181,0.15,2.64,0.347634181,0.013712989
133.3555956,487.9888532,0.19,0.15,2.632,0.344668079,0
139.2351702,503.7895383,0.192,0.15,2.612,0.337252825,0
137.1107884,560.848618,0.202,0.15,2.596,0.331320621,0
117.5033898,630.5905177,0.224,0.15,2.588,0.32835452,0
88.83281855,709.3509529,0.228,0.15,2.556,0.316490113,0
66.7055842,733.7996023,0.239,0.15,2.572,0.322422316,0
62.75491995,754.6867843,0.238,0.15,2.556,0.316490113,0
59.75002571,765.4123457,0.239,0.15,2.576,0.323905367,0
60.72880332,778.022389,0.234,0.15,2.54,0.31055791,0
62.44976347,782.2334558,0.252,0.15,2.524,0.304625706,0
72.22074167,781.06656,0.267,0.15,2.548,0.313524011,0.00113337
82.63584325,785.6820846,0.244,0.15,2.572,0.322422316,0.018577378
114.2112349,799.8019876,0.218,0.15,2.592,0.329837571,0.042328394
190.7304793,791.4710989,0.201,0.15,2.6,0.332803672,0.067219214
233.478574,786.5705233,0.185,0.15,2.584,0.326871469,0.086482421
246.6811681,789.9855043,0.176,0.15,2.604,0.334286723,0.08423255
258.6051762,783.8821256,0.165,0.15,2.596,0.331320621,0.110067942
243.5492846,770.2846431,0.16,0.15,2.624,0.341701977,0.127578137
215.1873599,718.4201354,0.161,0.15,2.632,0.344668079,0.17299181
193.2657266,670.7623701,0.172,0.15,2.644,0.349117232,0.142077996
199.0426694,640.3794643,0.182,0.15,2.648,0.350600282,0.130925084
177.1462619,587.4758403,0.194,0.15,2.676,0.360981638,0.176632708
147.2138404,539.9433184,0.206,0.15,2.66,0.355049435,0.192984193
138.0822059,514.4805839,0.22,0.15,2.624,0.341701977,0.078159658
144.7359802,547.9067575,0.228,0.15,2.528,0.306108757,0.002966897
137.3284061,592.5857163,0.237,0.15,2.29,0.303760593,0
122.7942879,664.1393247,0.25,0.15,2.08,0.311793785,0
110.8113635,748.437552,0.269,0.15,1.72,0.325564972,0
91.63599872,825.9911208,0.302,0.15,1.81,0.322122175,0
71.63454363,876.6085583,0.32,0.15,1.72,0.325564972,0
58.60060805,900.7412042,0.326,0.15,1.63,0.329007768,0
51.20458107,896.8590006,0.324,0.15,2.47,0.296875,0
50.69835793,883.2169648,0.314,0.15,2.516,0.301659605,0
59.04534829,870.6834079,0.315,0.15,2.564,0.319456215,0
68.77494602,867.9215584,0.288,0.15,2.592,0.329837571,0.002819094
85.20788367,824.1976078,0.247,0.15,2.616,0.338735876,0.015321084
119.1939555,802.1776207,0.223,0.15,2.624,0.341701977,0.027014843
209.4256948,788.9079318,0.2,0.15,2.64,0.347634181,0.055146766
257.8902064,757.3697162,0.177,0.15,2.696,0.368396893,0.09301824
259.3314281,712.6827443,0.165,0.15,2.76,0.386829096,0.131898178
254.446318,655.6640288,0.158,0.15,2.892,0.424117232,0.313316531
242.2012988,593.0186402,0.15,0.15,2.892,0.424117232,0.391931605
205.2105762,523.7694949,0.158,0.15,2.904,0.427507062,0.313986355
178.0754858,462.9335181,0.16,0.15,2.892,0.424117232,0.167495103
185.8159844,437.7165875,0.166,0.15,2.868,0.417337571,0.100495099
185.9564773,419.8647199,0.185,0.15,2.808,0.400388418,0.063985655
161.8163052,413.6225773,0.2,0.15,2.724,0.376659605,0.046102197
130.8975729,414.9646902,0.214,0.15,2.718,0.374964689,0.016218561
133.3555956,429.1145972,0.218,0.15,2.64,0.347634181,0
139.2351702,455.2667897,0.222,0.15,2.616,0.338735876,0
137.001798,506.5335234,0.225,0.15,2.656,0.353566384,0
117.3133389,559.2754737,0.24,0.15,2.692,0.366913842,0
87.57429299,621.9244022,0.23,0.15,2.66,0.355049435,0
62.67240467,637.6046354,0.232,0.15,2.656,0.353566384,0
56.68194922,658.8722821,0.24,0.15,2.636,0.34615113,0
50.78255461,671.1468315,0.24,0.15,2.64,0.347634181,0
50.69835793,690.8315085,0.236,0.15,2.616,0.338735876,0
59.04534829,719.5394666,0.233,0.15,2.576,0.323905367,0
68.77494602,753.0752177,0.233,0.15,2.58,0.325388418,0.003553228
85.20788367,730.3313939,0.226,0.15,2.6,0.332803672,0.04085295
119.1939555,702.8170363,0.216,0.15,2.64,0.347634181,0.09947034
209.4256948,665.9778546,0.2,0.15,2.7,0.369879944,0.18592678
257.8902064,612.4359638,0.19,0.15,2.76,0.386829096,0.286400757
259.3314281,559.8820283,0.18,0.15,2.826,0.405473164,0.392997449
254.446318,508.0637777,0.178,0.15,2.898,0.425812147,0.486932451
242.2012988,449.6574602,0.172,0.15,2.946,0.439371469,0.485054893
205.2105762,381.1032447,0.172,0.15,2.982,0.44954096,0.408447809
178.0754858,313.8468365,0.178,0.15,2.994,0.452930791,0.324772502
185.8159844,277.7333549,0.188,0.15,2.988,0.451235876,0.256459867
185.9564773,249.0320114,0.202,0.15,2.988,0.451235876,0.189515168
161.8163052,232.4949027,0.21,0.15,2.97,0.44615113,0.122139991
130.8975729,227.2985342,0.218,0.15,2.904,0.427507062,0.039021116
133.3555956,233.9987268,0.221,0.15,2.754,0.385134181,0.001785522
139.2351702,262.9940842,0.229,0.15,2.668,0.358015537,0
137.001798,336.740382,0.237,0.15,2.64,0.347634181,0
117.3133389,421.2827237,0.239,0.15,2.636,0.34615113,0
87.57429299,507.8061804,0.225,0.15,2.636,0.34615113,0
62.67240467,541.1359868,0.228,0.15,2.604,0.334286723,0
56.68194922,573.7697836,0.233,0.15,2.6,0.332803672,0
