elec_grid_buy.emission_factor,elec_grid_sell.emission_factor,elec_grid_buy.variable_costs,elec_grid_sell.variable_costs
0.419558106,-0.419558106,0.3,-0.06
0.415514632,-0.415514632,0.3,-0.06
0.42684803,-0.42684803,0.3,-0.06
0.43133468,-0.43133468,0.3,-0.06
0.448676122,-0.448676122,0.3,-0.06
0.470673043,-0.470673043,0.3,-0.06
0.500263565,-0.500263565,0.3,-0.06
0.524804099,-0.524804099,0.3,-0.06
0.527968124,-0.527968124,0.3,-0.06
0.520770023,-0.520770023,0.3,-0.06
0.510293836,-0.510293836,0.3,-0.06
0.496377682,-0.496377682,0.3,-0.06
0.479578149,-0.479578149,0.3,-0.06
0.456888307,-0.456888307,0.3,-0.06
0.421993893,-0.421993893,0.3,-0.06
0.400474447,-0.400474447,0.3,-0.06
0.394499856,-0.394499856,0.3,-0.06
0.387136111,-0.387136111,0.3,-0.06
0.383039308,-0.383039308,0.3,-0.06
0.393181985,-0.393181985,0.3,-0.06
0.426921544,-0.426921544,0.3,-0.06
0.479717103,-0.479717103,0.3,-0.06
0.502281586,-0.502281586,0.3,-0.06
0.504844736,-0.504844736,0.3,-0.06
0.502153723,-0.502153723,0.3,-0.06
0.491491233,-0.491491233,0.3,-0.06
0.484670524,-0.484670524,0.3,-0.06
0.488944166,-0.488944166,0.3,-0.06
0.50303772,-0.50303772,0.3,-0.06
0.526056142,-0.526056142,0.3,-0.06
0.554396305,-0.554396305,0.3,-0.06
0.575493962,-0.575493962,0.3,-0.06
0.580674898,-0.580674898,0.3,-0.06
0.580504805,-0.580504805,0.3,-0.06
0.568806637,-0.568806637,0.3,-0.06
0.545097499,-0.545097499,0.3,-0.06
0.52456623,-0.52456623,0.3,-0.06
0.510958731,-0.510958731,0.3,-0.06
0.502083742,-0.502083742,0.3,-0.06
0.498616461,-0.498616461,0.3,-0.06
0.491006708,-0.491006708,0.3,-0.06
0.488767651,-0.488767651,0.3,-0.06
0.488087904,-0.488087904,0.3,-0.06
0.491259085,-0.491259085,0.3,-0.06
0.51342373,-0.51342373,0.3,-0.06
0.539883686,-0.539883686,0.3,-0.06
0.551390445,-0.551390445,0.3,-0.06
0.545345162,-0.545345162,0.3,-0.06
0.538335862,-0.538335862,0.3,-0.06
0.530505018,-0.530505018,0.3,-0.06
0.52768998,-0.52768998,0.3,-0.06
0.533338455,-0.533338455,0.3,-0.06
0.545716673,-0.545716673,0.3,-0.06
0.555784147,-0.555784147,0.3,-0.06
0.572728766,-0.572728766,0.3,-0.06
0.587546387,-0.587546387,0.3,-0.06
0.589277845,-0.589277845,0.3,-0.06
0.590146729,-0.590146729,0.3,-0.06
0.591365123,-0.591365123,0.3,-0.06
0.591682461,-0.591682461,0.3,-0.06
0.590099317,-0.590099317,0.3,-0.06
0.584310726,-0.584310726,0.3,-0.06
0.575340853,-0.575340853,0.3,-0.06
0.564381482,-0.564381482,0.3,-0.06
0.55233572,-0.55233572,0.3,-0.06
0.538562142,-0.538562142,0.3,-0.06
0.533793192,-0.533793192,0.3,-0.06
0.534162239,-0.534162239,0.3,-0.06
0.541011324,-0.541011324,0.3,-0.06
0.549228255,-0.549228255,0.3,-0.06
0.546984851,-0.546984851,0.3,-0.06
0.516025487,-0.516025487,0.3,-0.06
0.484528742,-0.484528742,0.3,-0.06
0.455249287,-0.455249287,0.3,-0.06
0.437818859,-0.437818859,0.3,-0.06
0.431894627,-0.431894627,0.3,-0.06
0.440693579,-0.440693579,0.3,-0.06
0.451190366,-0.451190366,0.3,-0.06
0.464058981,-0.464058981,0.3,-0.06
0.466566995,-0.466566995,0.3,-0.06
0.460400672,-0.460400672,0.3,-0.06
0.455048058,-0.455048058,0.3,-0.06
0.453767657,-0.453767657,0.3,-0.06
0.451201652,-0.451201652,0.3,-0.06
0.450608692,-0.450608692,0.3,-0.06
0.451341148,-0.451341148,0.3,-0.06
0.438147656,-0.438147656,0.3,-0.06
0.435381094,-0.435381094,0.3,-0.06
0.440333497,-0.440333497,0.3,-0.06
0.447239601,-0.447239601,0.3,-0.06
0.451332739,-0.451332739,0.3,-0.06
0.462229433,-0.462229433,0.3,-0.06
0.484476283,-0.484476283,0.3,-0.06
0.517846126,-0.517846126,0.3,-0.06
0.543443349,-0.543443349,0.3,-0.06
0.541622664,-0.541622664,0.3,-0.06
0.534669938,-0.534669938,0.3,-0.06
0.536823461,-0.536823461,0.3,-0.06
0.537403507,-0.537403507,0.3,-0.06
0.545144002,-0.545144002,0.3,-0.06
0.559736363,-0.559736363,0.3,-0.06
0.575552136,-0.575552136,0.3,-0.06
0.591573223,-0.591573223,0.3,-0.06
0.601223956,-0.601223956,0.3,-0.06
0.59420025,-0.59420025,0.3,-0.06
0.594720911,-0.594720911,0.3,-0.06
0.596034411,-0.596034411,0.3,-0.06
0.595667905,-0.595667905,0.3,-0.06
0.590213523,-0.590213523,0.3,-0.06
0.57985517,-0.57985517,0.3,-0.06
0.568521561,-0.568521561,0.3,-0.06
0.564589664,-0.564589664,0.3,-0.06
0.56411535,-0.56411535,0.3,-0.06
0.559828379,-0.559828379,0.3,-0.06
0.557036446,-0.557036446,0.3,-0.06
0.553758539,-0.553758539,0.3,-0.06
0.54871599,-0.54871599,0.3,-0.06
0.544101998,-0.544101998,0.3,-0.06
0.540472277,-0.540472277,0.3,-0.06
0.532983619,-0.532983619,0.3,-0.06
0.525592815,-0.525592815,0.3,-0.06
0.513450935,-0.513450935,0.3,-0.06
0.503569044,-0.503569044,0.3,-0.06
0.498996869,-0.498996869,0.3,-0.06
0.496375419,-0.496375419,0.3,-0.06
0.502032116,-0.502032116,0.3,-0.06
0.517443289,-0.517443289,0.3,-0.06
0.527464949,-0.527464949,0.3,-0.06
0.521131845,-0.521131845,0.3,-0.06
0.513089945,-0.513089945,0.3,-0.06
0.508339538,-0.508339538,0.3,-0.06
0.506713773,-0.506713773,0.3,-0.06
0.506876029,-0.506876029,0.3,-0.06
0.507758517,-0.507758517,0.3,-0.06
0.508848423,-0.508848423,0.3,-0.06
0.509413146,-0.509413146,0.3,-0.06
0.509540688,-0.509540688,0.3,-0.06
0.508558306,-0.508558306,0.3,-0.06
0.51311044,-0.51311044,0.3,-0.06
0.516117566,-0.516117566,0.3,-0.06
0.517395154,-0.517395154,0.3,-0.06
0.529832951,-0.529832951,0.3,-0.06
0.537103109,-0.537103109,0.3,-0.06
0.521261451,-0.521261451,0.3,-0.06
0.494330214,-0.494330214,0.3,-0.06
0.474165165,-0.474165165,0.3,-0.06
0.463043854,-0.463043854,0.3,-0.06
0.459126723,-0.459126723,0.3,-0.06
0.470010089,-0.470010089,0.3,-0.06
0.49724327,-0.49724327,0.3,-0.06
0.536246211,-0.536246211,0.3,-0.06
0.567557227,-0.567557227,0.3,-0.06
0.562421958,-0.562421958,0.3,-0.06
0.552147222,-0.552147222,0.3,-0.06
0.542226106,-0.542226106,0.3,-0.06
0.53335349,-0.53335349,0.3,-0.06
0.524535103,-0.524535103,0.3,-0.06
0.522145836,-0.522145836,0.3,-0.06
0.512844829,-0.512844829,0.3,-0.06
0.4992736,-0.4992736,0.3,-0.06
0.493418463,-0.493418463,0.3,-0.06
0.489138952,-0.489138952,0.3,-0.06
0.480358022,-0.480358022,0.3,-0.06
0.48094264,-0.48094264,0.3,-0.06
0.492053133,-0.492053133,0.3,-0.06
0.490501089,-0.490501089,0.3,-0.06
0.487761415,-0.487761415,0.3,-0.06
0.470547214,-0.470547214,0.3,-0.06
0.451666632,-0.451666632,0.3,-0.06
0.438228202,-0.438228202,0.3,-0.06
0.425919923,-0.425919923,0.3,-0.06
0.414609158,-0.414609158,0.3,-0.06
0.416383413,-0.416383413,0.3,-0.06
0.425724602,-0.425724602,0.3,-0.06
0.433966246,-0.433966246,0.3,-0.06
0.427752109,-0.427752109,0.3,-0.06
0.412733706,-0.412733706,0.3,-0.06
0.407404072,-0.407404072,0.3,-0.06
0.403311804,-0.403311804,0.3,-0.06
0.394098702,-0.394098702,0.3,-0.06
0.389972861,-0.389972861,0.3,-0.06
0.38820769,-0.38820769,0.3,-0.06
0.376903427,-0.376903427,0.3,-0.06
0.358314115,-0.358314115,0.3,-0.06
0.351748656,-0.351748656,0.3,-0.06
0.349678433,-0.349678433,0.3,-0.06
0.346309782,-0.346309782,0.3,-0.06
0.358029669,-0.358029669,0.3,-0.06
0.369171249,-0.369171249,0.3,-0.06
0.380726291,-0.380726291,0.3,-0.06
0.393967089,-0.393967089,0.3,-0.06
0.400808905,-0.400808905,0.3,-0.06
0.39330397,-0.39330397,0.3,-0.06
0.384079136,-0.384079136,0.3,-0.06
0.375072087,-0.375072087,0.3,-0.06
0.377030078,-0.377030078,0.3,-0.06
0.394240232,-0.394240232,0.3,-0.06
0.417063354,-0.417063354,0.3,-0.06
0.43559264,-0.43559264,0.3,-0.06
0.442879581,-0.442879581,0.3,-0.06
0.439847184,-0.439847184,0.3,-0.06
0.435156541,-0.435156541,0.3,-0.06
0.429924435,-0.429924435,0.3,-0.06
0.423405037,-0.423405037,0.3,-0.06
0.415429413,-0.415429413,0.3,-0.06
0.413569908,-0.413569908,0.3,-0.06
0.407551363,-0.407551363,0.3,-0.06
0.391438377,-0.391438377,0.3,-0.06
0.389256735,-0.389256735,0.3,-0.06
0.390194515,-0.390194515,0.3,-0.06
0.395517921,-0.395517921,0.3,-0.06
0.401898445,-0.401898445,0.3,-0.06
0.425380956,-0.425380956,0.3,-0.06
0.446809624,-0.446809624,0.3,-0.06
0.455272073,-0.455272073,0.3,-0.06
0.458527998,-0.458527998,0.3,-0.06
0.458344638,-0.458344638,0.3,-0.06
0.455088423,-0.455088423,0.3,-0.06
0.454151479,-0.454151479,0.3,-0.06
0.456834797,-0.456834797,0.3,-0.06
0.469808335,-0.469808335,0.3,-0.06
0.485156719,-0.485156719,0.3,-0.06
0.498452562,-0.498452562,0.3,-0.06
0.505016131,-0.505016131,0.3,-0.06
0.509136812,-0.509136812,0.3,-0.06
0.507979952,-0.507979952,0.3,-0.06
0.508890481,-0.508890481,0.3,-0.06
0.504409249,-0.504409249,0.3,-0.06
0.493931455,-0.493931455,0.3,-0.06
0.490793846,-0.490793846,0.3,-0.06
0.489491747,-0.489491747,0.3,-0.06
0.49003412,-0.49003412,0.3,-0.06
0.494126655,-0.494126655,0.3,-0.06
0.499487221,-0.499487221,0.3,-0.06
0.501381648,-0.501381648,0.3,-0.06
0.501466201,-0.501466201,0.3,-0.06
0.512531612,-0.512531612,0.3,-0.06
0.514905465,-0.514905465,0.3,-0.06
0.506468451,-0.506468451,0.3,-0.06
0.486351389,-0.486351389,0.3,-0.06
0.466271379,-0.466271379,0.3,-0.06
0.454589807,-0.454589807,0.3,-0.06
0.446764492,-0.446764492,0.3,-0.06
0.448612608,-0.448612608,0.3,-0.06
0.462219853,-0.462219853,0.3,-0.06
0.48409331,-0.48409331,0.3,-0.06
0.506423458,-0.506423458,0.3,-0.06
0.49766339,-0.49766339,0.3,-0.06
0.468012752,-0.468012752,0.3,-0.06
0.441143569,-0.441143569,0.3,-0.06
0.41956695,-0.41956695,0.3,-0.06
0.39820036,-0.39820036,0.3,-0.06
0.389243425,-0.389243425,0.3,-0.06
0.385881917,-0.385881917,0.3,-0.06
0.377667203,-0.377667203,0.3,-0.06
0.358947707,-0.358947707,0.3,-0.06
0.33421802,-0.33421802,0.3,-0.06
0.317411202,-0.317411202,0.3,-0.06
0.300239107,-0.300239107,0.3,-0.06
0.302588075,-0.302588075,0.3,-0.06
0.321629554,-0.321629554,0.3,-0.06
0.349455386,-0.349455386,0.3,-0.06
0.367604969,-0.367604969,0.3,-0.06
0.372338705,-0.372338705,0.3,-0.06
0.376851766,-0.376851766,0.3,-0.06
0.379496351,-0.379496351,0.3,-0.06
0.390084475,-0.390084475,0.3,-0.06
0.410064241,-0.410064241,0.3,-0.06
0.431137793,-0.431137793,0.3,-0.06
0.447537847,-0.447537847,0.3,-0.06
0.465938754,-0.465938754,0.3,-0.06
0.47659513,-0.47659513,0.3,-0.06
0.480010452,-0.480010452,0.3,-0.06
0.490244366,-0.490244366,0.3,-0.06
0.508427862,-0.508427862,0.3,-0.06
0.527673587,-0.527673587,0.3,-0.06
0.540737594,-0.540737594,0.3,-0.06
0.547292712,-0.547292712,0.3,-0.06
0.542889655,-0.542889655,0.3,-0.06
0.536957871,-0.536957871,0.3,-0.06
0.532704107,-0.532704107,0.3,-0.06
0.529645867,-0.529645867,0.3,-0.06
0.532871144,-0.532871144,0.3,-0.06
0.533882522,-0.533882522,0.3,-0.06
0.536404139,-0.536404139,0.3,-0.06
0.537042666,-0.537042666,0.3,-0.06
0.530564956,-0.530564956,0.3,-0.06
0.517533093,-0.517533093,0.3,-0.06
0.490556157,-0.490556157,0.3,-0.06
0.465347825,-0.465347825,0.3,-0.06
0.440118007,-0.440118007,0.3,-0.06
0.411787221,-0.411787221,0.3,-0.06
0.395670753,-0.395670753,0.3,-0.06
0.399067741,-0.399067741,0.3,-0.06
0.415590868,-0.415590868,0.3,-0.06
0.423576755,-0.423576755,0.3,-0.06
0.419163243,-0.419163243,0.3,-0.06
0.402108825,-0.402108825,0.3,-0.06
0.389927535,-0.389927535,0.3,-0.06
0.382671456,-0.382671456,0.3,-0.06
0.388820832,-0.388820832,0.3,-0.06
0.403763622,-0.403763622,0.3,-0.06
0.407783292,-0.407783292,0.3,-0.06
0.41168388,-0.41168388,0.3,-0.06
0.414246379,-0.414246379,0.3,-0.06
0.412780735,-0.412780735,0.3,-0.06
0.417563918,-0.417563918,0.3,-0.06
0.431351161,-0.431351161,0.3,-0.06
0.444324119,-0.444324119,0.3,-0.06
0.452174257,-0.452174257,0.3,-0.06
0.473615837,-0.473615837,0.3,-0.06
0.486539456,-0.486539456,0.3,-0.06
0.4936862,-0.4936862,0.3,-0.06
0.489750524,-0.489750524,0.3,-0.06
0.485177857,-0.485177857,0.3,-0.06
0.490325557,-0.490325557,0.3,-0.06
0.49371773,-0.49371773,0.3,-0.06
0.497141647,-0.497141647,0.3,-0.06
0.49865602,-0.49865602,0.3,-0.06
0.489420927,-0.489420927,0.3,-0.06
0.47954864,-0.47954864,0.3,-0.06
0.473669345,-0.473669345,0.3,-0.06
0.468481078,-0.468481078,0.3,-0.06
0.466815329,-0.466815329,0.3,-0.06
0.465169807,-0.465169807,0.3,-0.06
0.460078128,-0.460078128,0.3,-0.06
0.445377943,-0.445377943,0.3,-0.06
0.43343014,-0.43343014,0.3,-0.06
0.433997811,-0.433997811,0.3,-0.06
0.431205047,-0.431205047,0.3,-0.06
0.443573622,-0.443573622,0.3,-0.06
0.465063322,-0.465063322,0.3,-0.06
0.48977443,-0.48977443,0.3,-0.06
0.506050709,-0.506050709,0.3,-0.06
0.518647598,-0.518647598,0.3,-0.06
0.521661391,-0.521661391,0.3,-0.06
0.513326205,-0.513326205,0.3,-0.06
0.505244296,-0.505244296,0.3,-0.06
0.505061718,-0.505061718,0.3,-0.06
0.499631344,-0.499631344,0.3,-0.06
0.497529788,-0.497529788,0.3,-0.06
0.498889574,-0.498889574,0.3,-0.06
0.498704036,-0.498704036,0.3,-0.06
0.497193661,-0.497193661,0.3,-0.06
0.476852746,-0.476852746,0.3,-0.06
0.458136614,-0.458136614,0.3,-0.06
0.438007714,-0.438007714,0.3,-0.06
0.412394483,-0.412394483,0.3,-0.06
0.383821806,-0.383821806,0.3,-0.06
0.350640534,-0.350640534,0.3,-0.06
0.308349096,-0.308349096,0.3,-0.06
0.28363996,-0.28363996,0.3,-0.06
0.280778761,-0.280778761,0.3,-0.06
0.28162829,-0.28162829,0.3,-0.06
0.283533923,-0.283533923,0.3,-0.06
0.302087175,-0.302087175,0.3,-0.06
0.345455075,-0.345455075,0.3,-0.06
0.388372984,-0.388372984,0.3,-0.06
0.421463966,-0.421463966,0.3,-0.06
0.433041879,-0.433041879,0.3,-0.06
0.437073783,-0.437073783,0.3,-0.06
0.442452668,-0.442452668,0.3,-0.06
0.451759616,-0.451759616,0.3,-0.06
0.468707172,-0.468707172,0.3,-0.06
0.494608966,-0.494608966,0.3,-0.06
0.525459293,-0.525459293,0.3,-0.06
0.555035781,-0.555035781,0.3,-0.06
0.574227064,-0.574227064,0.3,-0.06
0.58285371,-0.58285371,0.3,-0.06
0.58951812,-0.58951812,0.3,-0.06
0.583520784,-0.583520784,0.3,-0.06
0.59048253,-0.59048253,0.3,-0.06
0.598933772,-0.598933772,0.3,-0.06
0.604043021,-0.604043021,0.3,-0.06
0.609537188,-0.609537188,0.3,-0.06
0.613107102,-0.613107102,0.3,-0.06
0.614095024,-0.614095024,0.3,-0.06
0.616146677,-0.616146677,0.3,-0.06
0.615188089,-0.615188089,0.3,-0.06
0.61577452,-0.61577452,0.3,-0.06
0.618892864,-0.618892864,0.3,-0.06
0.624935518,-0.624935518,0.3,-0.06
0.624529112,-0.624529112,0.3,-0.06
0.625095453,-0.625095453,0.3,-0.06
0.615944182,-0.615944182,0.3,-0.06
0.6043013,-0.6043013,0.3,-0.06
0.599822109,-0.599822109,0.3,-0.06
0.598373376,-0.598373376,0.3,-0.06
0.602346743,-0.602346743,0.3,-0.06
0.614703927,-0.614703927,0.3,-0.06
0.617897488,-0.617897488,0.3,-0.06
0.623403151,-0.623403151,0.3,-0.06
0.620689048,-0.620689048,0.3,-0.06
0.617077131,-0.617077131,0.3,-0.06
0.612623253,-0.612623253,0.3,-0.06
0.611929005,-0.611929005,0.3,-0.06
0.613140415,-0.613140415,0.3,-0.06
0.610050993,-0.610050993,0.3,-0.06
0.603237207,-0.603237207,0.3,-0.06
0.59730115,-0.59730115,0.3,-0.06
0.59277584,-0.59277584,0.3,-0.06
0.592801646,-0.592801646,0.3,-0.06
0.594563848,-0.594563848,0.3,-0.06
0.595466507,-0.595466507,0.3,-0.06
0.596176147,-0.596176147,0.3,-0.06
0.600927387,-0.600927387,0.3,-0.06
0.605874327,-0.605874327,0.3,-0.06
0.592035637,-0.592035637,0.3,-0.06
0.588403435,-0.588403435,0.3,-0.06
0.581224828,-0.581224828,0.3,-0.06
0.573652651,-0.573652651,0.3,-0.06
0.572369641,-0.572369641,0.3,-0.06
0.57112417,-0.57112417,0.3,-0.06
0.573857447,-0.573857447,0.3,-0.06
0.571316741,-0.571316741,0.3,-0.06
0.568686186,-0.568686186,0.3,-0.06
0.564434049,-0.564434049,0.3,-0.06
0.555480674,-0.555480674,0.3,-0.06
0.551782435,-0.551782435,0.3,-0.06
0.553454002,-0.553454002,0.3,-0.06
0.547865468,-0.547865468,0.3,-0.06
0.539623854,-0.539623854,0.3,-0.06
0.535665308,-0.535665308,0.3,-0.06
0.530531098,-0.530531098,0.3,-0.06
0.522623039,-0.522623039,0.3,-0.06
0.521640643,-0.521640643,0.3,-0.06
0.518818915,-0.518818915,0.3,-0.06
0.520161306,-0.520161306,0.3,-0.06
0.528711598,-0.528711598,0.3,-0.06
0.539866693,-0.539866693,0.3,-0.06
0.548018961,-0.548018961,0.3,-0.06
0.542386812,-0.542386812,0.3,-0.06
0.530035665,-0.530035665,0.3,-0.06
0.523383794,-0.523383794,0.3,-0.06
0.519561595,-0.519561595,0.3,-0.06
0.519465283,-0.519465283,0.3,-0.06
0.526169807,-0.526169807,0.3,-0.06
0.539582191,-0.539582191,0.3,-0.06
0.546041174,-0.546041174,0.3,-0.06
0.532936007,-0.532936007,0.3,-0.06
0.515722971,-0.515722971,0.3,-0.06
0.499285412,-0.499285412,0.3,-0.06
0.479841401,-0.479841401,0.3,-0.06
0.452997319,-0.452997319,0.3,-0.06
0.431293122,-0.431293122,0.3,-0.06
0.413943757,-0.413943757,0.3,-0.06
0.386799781,-0.386799781,0.3,-0.06
0.368527657,-0.368527657,0.3,-0.06
0.336760773,-0.336760773,0.3,-0.06
0.309838959,-0.309838959,0.3,-0.06
0.293970126,-0.293970126,0.3,-0.06
0.277621325,-0.277621325,0.3,-0.06
0.274762267,-0.274762267,0.3,-0.06
0.275181204,-0.275181204,0.3,-0.06
0.28503117,-0.28503117,0.3,-0.06
0.293580212,-0.293580212,0.3,-0.06
0.283317481,-0.283317481,0.3,-0.06
0.273975246,-0.273975246,0.3,-0.06
0.270468989,-0.270468989,0.3,-0.06
0.274136656,-0.274136656,0.3,-0.06
0.294097436,-0.294097436,0.3,-0.06
0.31389639,-0.31389639,0.3,-0.06
0.328190654,-0.328190654,0.3,-0.06
0.330149711,-0.330149711,0.3,-0.06
0.33281322,-0.33281322,0.3,-0.06
0.334748372,-0.334748372,0.3,-0.06
0.333484192,-0.333484192,0.3,-0.06
0.330283988,-0.330283988,0.3,-0.06
0.330255516,-0.330255516,0.3,-0.06
0.324849001,-0.324849001,0.3,-0.06
0.302914459,-0.302914459,0.3,-0.06
0.281181745,-0.281181745,0.3,-0.06
0.278964715,-0.278964715,0.3,-0.06
0.277933221,-0.277933221,0.3,-0.06
0.283894215,-0.283894215,0.3,-0.06
0.2897791,-0.2897791,0.3,-0.06
0.295531034,-0.295531034,0.3,-0.06
0.30801435,-0.30801435,0.3,-0.06
0.350688837,-0.350688837,0.3,-0.06
0.385634499,-0.385634499,0.3,-0.06
0.398175589,-0.398175589,0.3,-0.06
0.410015786,-0.410015786,0.3,-0.06
0.4155307,-0.4155307,0.3,-0.06
0.424200534,-0.424200534,0.3,-0.06
0.441062926,-0.441062926,0.3,-0.06
0.466404687,-0.466404687,0.3,-0.06
0.498013588,-0.498013588,0.3,-0.06
0.513833464,-0.513833464,0.3,-0.06
0.515181581,-0.515181581,0.3,-0.06
0.520162509,-0.520162509,0.3,-0.06
0.528313277,-0.528313277,0.3,-0.06
0.537210656,-0.537210656,0.3,-0.06
0.545444812,-0.545444812,0.3,-0.06
0.554493452,-0.554493452,0.3,-0.06
0.558810483,-0.558810483,0.3,-0.06
0.563778441,-0.563778441,0.3,-0.06
0.566220761,-0.566220761,0.3,-0.06
0.570445881,-0.570445881,0.3,-0.06
0.575763528,-0.575763528,0.3,-0.06
0.580037229,-0.580037229,0.3,-0.06
0.58590513,-0.58590513,0.3,-0.06
0.594106706,-0.594106706,0.3,-0.06
0.607453886,-0.607453886,0.3,-0.06
0.613046519,-0.613046519,0.3,-0.06
0.610983865,-0.610983865,0.3,-0.06
0.613388576,-0.613388576,0.3,-0.06
0.613384475,-0.613384475,0.3,-0.06
0.616367099,-0.616367099,0.3,-0.06
0.623800937,-0.623800937,0.3,-0.06
0.631128557,-0.631128557,0.3,-0.06
0.622712665,-0.622712665,0.3,-0.06
0.609106355,-0.609106355,0.3,-0.06
0.60667563,-0.60667563,0.3,-0.06
0.604005207,-0.604005207,0.3,-0.06
0.600649684,-0.600649684,0.3,-0.06
0.59627526,-0.59627526,0.3,-0.06
0.586963552,-0.586963552,0.3,-0.06
0.57580718,-0.57580718,0.3,-0.06
0.565940732,-0.565940732,0.3,-0.06
0.559372791,-0.559372791,0.3,-0.06
0.555683556,-0.555683556,0.3,-0.06
0.550614407,-0.550614407,0.3,-0.06
0.545834894,-0.545834894,0.3,-0.06
0.54142186,-0.54142186,0.3,-0.06
0.544472017,-0.544472017,0.3,-0.06
0.557415942,-0.557415942,0.3,-0.06
0.566578793,-0.566578793,0.3,-0.06
0.572597903,-0.572597903,0.3,-0.06
0.565552156,-0.565552156,0.3,-0.06
0.558382544,-0.558382544,0.3,-0.06
0.553332252,-0.553332252,0.3,-0.06
0.555325681,-0.555325681,0.3,-0.06
0.560473285,-0.560473285,0.3,-0.06
0.56375697,-0.56375697,0.3,-0.06
0.562801735,-0.562801735,0.3,-0.06
0.546026479,-0.546026479,0.3,-0.06
0.538850919,-0.538850919,0.3,-0.06
0.530783942,-0.530783942,0.3,-0.06
0.519870295,-0.519870295,0.3,-0.06
0.508308518,-0.508308518,0.3,-0.06
0.494948592,-0.494948592,0.3,-0.06
0.486746108,-0.486746108,0.3,-0.06
0.47488832,-0.47488832,0.3,-0.06
0.467880578,-0.467880578,0.3,-0.06
0.462976879,-0.462976879,0.3,-0.06
0.452359499,-0.452359499,0.3,-0.06
0.448387539,-0.448387539,0.3,-0.06
0.453338006,-0.453338006,0.3,-0.06
0.462162351,-0.462162351,0.3,-0.06
0.469855597,-0.469855597,0.3,-0.06
0.471682665,-0.471682665,0.3,-0.06
0.471269307,-0.471269307,0.3,-0.06
0.477005722,-0.477005722,0.3,-0.06
0.469331147,-0.469331147,0.3,-0.06
0.459583899,-0.459583899,0.3,-0.06
0.450162191,-0.450162191,0.3,-0.06
0.450807636,-0.450807636,0.3,-0.06
0.456990498,-0.456990498,0.3,-0.06
0.457164058,-0.457164058,0.3,-0.06
0.436131446,-0.436131446,0.3,-0.06
0.421115437,-0.421115437,0.3,-0.06
0.408500583,-0.408500583,0.3,-0.06
0.391166311,-0.391166311,0.3,-0.06
0.362145749,-0.362145749,0.3,-0.06
0.330850866,-0.330850866,0.3,-0.06
0.309404662,-0.309404662,0.3,-0.06
0.287977015,-0.287977015,0.3,-0.06
0.256092503,-0.256092503,0.3,-0.06
0.238966012,-0.238966012,0.3,-0.06
0.237615443,-0.237615443,0.3,-0.06
0.236329635,-0.236329635,0.3,-0.06
0.237412517,-0.237412517,0.3,-0.06
0.252413246,-0.252413246,0.3,-0.06
0.29062806,-0.29062806,0.3,-0.06
0.310039956,-0.310039956,0.3,-0.06
0.322288223,-0.322288223,0.3,-0.06
0.319942499,-0.319942499,0.3,-0.06
0.309979144,-0.309979144,0.3,-0.06
0.301377118,-0.301377118,0.3,-0.06
0.299716732,-0.299716732,0.3,-0.06
0.300732025,-0.300732025,0.3,-0.06
0.307068883,-0.307068883,0.3,-0.06
0.316260545,-0.316260545,0.3,-0.06
0.317345946,-0.317345946,0.3,-0.06
0.321398183,-0.321398183,0.3,-0.06
0.317077918,-0.317077918,0.3,-0.06
0.311046419,-0.311046419,0.3,-0.06
0.305832754,-0.305832754,0.3,-0.06
0.293094788,-0.293094788,0.3,-0.06
0.284870919,-0.284870919,0.3,-0.06
0.254166421,-0.254166421,0.3,-0.06
0.241928175,-0.241928175,0.3,-0.06
0.247928743,-0.247928743,0.3,-0.06
0.244858021,-0.244858021,0.3,-0.06
0.25842806,-0.25842806,0.3,-0.06
0.266439361,-0.266439361,0.3,-0.06
0.286810775,-0.286810775,0.3,-0.06
0.33651402,-0.33651402,0.3,-0.06
0.361355307,-0.361355307,0.3,-0.06
0.373299767,-0.373299767,0.3,-0.06
0.366288583,-0.366288583,0.3,-0.06
0.345962031,-0.345962031,0.3,-0.06
0.339689749,-0.339689749,0.3,-0.06
0.349768523,-0.349768523,0.3,-0.06
0.356966111,-0.356966111,0.3,-0.06
0.386762443,-0.386762443,0.3,-0.06
0.411329026,-0.411329026,0.3,-0.06
0.416164116,-0.416164116,0.3,-0.06
0.419117508,-0.419117508,0.3,-0.06
0.429191535,-0.429191535,0.3,-0.06
0.432237399,-0.432237399,0.3,-0.06
0.435385051,-0.435385051,0.3,-0.06
0.437316858,-0.437316858,0.3,-0.06
0.440643436,-0.440643436,0.3,-0.06
0.4426484,-0.4426484,0.3,-0.06
0.446903126,-0.446903126,0.3,-0.06
0.455659737,-0.455659737,0.3,-0.06
0.466867137,-0.466867137,0.3,-0.06
0.466794623,-0.466794623,0.3,-0.06
0.463588434,-0.463588434,0.3,-0.06
0.469616283,-0.469616283,0.3,-0.06
0.472610322,-0.472610322,0.3,-0.06
0.482830618,-0.482830618,0.3,-0.06
0.496101442,-0.496101442,0.3,-0.06
0.487013471,-0.487013471,0.3,-0.06
0.473057218,-0.473057218,0.3,-0.06
0.466420681,-0.466420681,0.3,-0.06
0.466389505,-0.466389505,0.3,-0.06
0.480532848,-0.480532848,0.3,-0.06
0.504438349,-0.504438349,0.3,-0.06
0.529607318,-0.529607318,0.3,-0.06
0.537847707,-0.537847707,0.3,-0.06
0.535532004,-0.535532004,0.3,-0.06
